Uuid,Void/Retire,Name,Concept Drug,Concept Dosage Form,Strength,_version:1,
df7f9793-0cde-4c99-8039-cff0e2150e9c,1,Neomycin & Polymyxin B & Bacitracin Zinc 5g Retired Retired Retired,a1b11bd9-f344-432a-877e-c12784c1acc1,c11814ab-4e88-46d7-8e9c-e78eb8312750,5gm,,
61df30bb-f3bb-4ed0-bb06-990c3835235f,1,Nifedipine 10mg Retired Retired Retired,251a17f9-c229-4aee-9555-9bf7620b2a5a,33b11175-8a92-11e4-977f-0800271c1b75,10mg,,
6f0242cf-1cf2-4c0d-a522-e8628f0cd988,1,Nifedipine 5mg Retired Retired Retired,251a17f9-c229-4aee-9555-9bf7620b2a5a,33b11175-8a92-11e4-977f-0800271c1b75,5mg,,
459e44b0-a622-42ed-a1e5-4e6a86c14caa,1,Nimesulide 100mg Retired Retired Retired,e678879b-630d-441c-aa5e-e93f6eff038f,33b0b316-8a92-11e4-977f-0800271c1b75,100mg,,
d872e96c-24f5-42f0-8218-7eedf972b8ef,1,Nitrofurantoin 100mg Retired Retired Retired,64d72b1f-2585-48e2-b66a-0da320d068da,33b0b316-8a92-11e4-977f-0800271c1b75,100mg,,
9c215c96-612d-4392-936c-829c2f9ec3ca,1,Normal Saline 500ml Retired Retired Retired,cc4a27b0-78cb-4d3d-9c85-51f4a06d1f4a,111b7c83-bd20-456a-9eb0-ab647e6566e0,500ml,,
40cb38e1-0e37-4a01-9ebb-4fb65aa5e64e,1,Ofloxacin 200mg Retired Retired Retired,3bb1e50f-7d8e-440e-8bc9-9736d147a5bd,33b0b316-8a92-11e4-977f-0800271c1b75,200mg,,
f325d004-7311-4423-8022-524b4cf563be,1,Ofloxacin 400mg Retired Retired Retired,3bb1e50f-7d8e-440e-8bc9-9736d147a5bd,33b0b316-8a92-11e4-977f-0800271c1b75,400mg,,
5c56f0bf-0ac7-4bdd-abd6-dd3ee366b40d,1,Omeprazole 20mg Retired Retired Retired,df3f7c1f-dac8-429b-ba38-90d770c1253c,33b11175-8a92-11e4-977f-0800271c1b75,20mg,,
2d366f8b-b89b-47b9-9392-3a302426568a,1,Ondansetron 2mg/ml Retired Retired Retired,c1c56699-79cd-4d37-9cbd-6166430b7948,111b7c83-bd20-456a-9eb0-ab647e6566e0,2mg/ml,,
117000ac-0cd7-46d9-9186-53a1dc097e9d,1,Ondansetron 2mg/5ml Retired Retired Retired,c1c56699-79cd-4d37-9cbd-6166430b7948,031c03b9-a9f7-4fe8-a987-8c61a0444443,2mg/5ml,,
36b64c0a-e63a-4928-9f4a-cbed676555ad,1,Ondansetron 4mg Retired Retired Retired,c1c56699-79cd-4d37-9cbd-6166430b7948,33b0b316-8a92-11e4-977f-0800271c1b75,4mg,,
19e70445-1a5b-4115-83b9-a0be6219f62c,1,Oral Hormonal Contraceptive Pills 18mg Retired Retired Retired,4f4a63d6-b45c-48fa-9382-d35b6ea20c87,33b0b316-8a92-11e4-977f-0800271c1b75,18mg,,
158c0267-1410-4e5d-9e83-834915eeedb3,1,Oral Rehydration Solution 20.9mg/L Retired Retired Retired,98764756-01cd-4a55-a339-b33ab13c4b46,4c070636-db06-4f58-9a96-409310b4c702,20.9mg/L,,
493376c9-197d-4356-9407-69df7ca8bcc5,1,Oxymetazoline 0.5mg/ml Retired Retired Retired,e16636a1-5350-40b3-9a42-a806996687e0,06525673-7541-4f43-b34f-9ddfd9ccea85,0.5mg/ml,,
cbcfcd08-f820-4493-bf60-7245cff7f5e0,1,Oxytocin 5U/ml Retired Retired Retired,2a301cf3-7a51-487d-8a07-5f9db3baafd7,111b7c83-bd20-456a-9eb0-ab647e6566e0,5U/ml,,
b3339714-2a6c-4a6d-8157-17c7c17caa3a,1,P Dextrose And Electrolyte Solution 500ml Retired Retired Retired,2ba5c05a-357c-4469-b83b-2b8d30ca126c,14b67db6-97a9-4754-800a-e8f7dadf1e4a,500ml,,
b90aefdb-0f7b-422e-ae5f-2cf20b4dd9f2,1,Paracetamol 125mg/5ml Retired Retired Retired,9881091b-1802-4c62-8b80-a8fcb170b59f,17b46434-eadc-452a-a13b-35d9a85d3d19,125mg/5ml,,
671ddb89-a30c-46e8-9f0c-5663714267d4,1,Paracetamol 150mg Retired Retired Retired,9881091b-1802-4c62-8b80-a8fcb170b59f,111b7c83-bd20-456a-9eb0-ab647e6566e0,150mg/ml,,
8563f7f6-c166-41df-b734-5024668e4c34,1,Paracetamol Paediatric 125mg/5ml Retired Retired Retired,8686e582-0eff-45d6-bd70-a75f3478d338,17b46434-eadc-452a-a13b-35d9a85d3d19,125mg/5ml,,
931c6217-3a9d-4a15-8ee9-f3a5f31b6177,1,Paracetamol & Codeine Phosphate 500mg + 10mg Retired Retired Retired,2f24dfb3-a88d-435f-989d-12673a2a005b,33b0b316-8a92-11e4-977f-0800271c1b75,500mg + 10mg,,
f38745fd-36b3-46e6-8c74-ddc661eff4d4,1,Paradichloro Benzene 0.74mg Retired Retired Retired,214ebdfb-2940-42f8-a5e6-e04c2455c1c5,14b67db6-97a9-4754-800a-e8f7dadf1e4a,0.74mg,,
a41fb68b-e6b9-4486-b59b-1df529c2f2e5,1,Paradichlorobenzene\,Benzocaine\,Chlorbutol & Turpentine Oil 10ml Retired Retired Retired,9d7acd58-f181-4be0-9350-bcd152512451,468e9abb-138e-44ed-906c-e25b78d04c56,10ml
26087d7b-3658-4dd4-a7dd-b6866e6fef37,1,Pantoprazole 40mg Retired Retired Retired,b3ed709f-f800-4ea9-bbba-f52c69ef0d86,33b0b316-8a92-11e4-977f-0800271c1b75,40mg,,
f5f8642f-4937-49da-9c42-db483b5a1913,1,Pantoprazole 40mg/10ml Retired Retired Retired,b3ed709f-f800-4ea9-bbba-f52c69ef0d86,111b7c83-bd20-456a-9eb0-ab647e6566e0,40mg/10ml,,
426a12c4-bbbd-42b4-9c84-fd4b06fa5b04,1,Pyrimethamine & Sulfadoxine 25mg + 500mg Retired Retired Retired,35191c44-1b60-4f6f-b378-d3bc34b83612,33b0b316-8a92-11e4-977f-0800271c1b75,25mg + 500mg,,
a1530be1-377a-4e5d-be6e-07aa16e737fa,1,Pheniramine 22.75mg/2ml Retired Retired Retired,ec1d2aab-f420-4442-94cc-425158e6d6e5,111b7c83-bd20-456a-9eb0-ab647e6566e0,22.75mg/2ml,,
e9a48988-9b56-4698-9f4d-a34c87ebd53d,1,Pheniramine Maleate 25mg Retired Retired Retired,a83d9a71-15da-4b26-81e6-c7845e3f5986,33b0b316-8a92-11e4-977f-0800271c1b75,25mg,,
deca612f-1ac5-44e3-a981-1d74d76fa644,1,Phenobarbitone 200mg/ml Retired Retired Retired,172ca645-fdf5-4b81-b521-ded7718a869f,111b7c83-bd20-456a-9eb0-ab647e6566e0,200mg/ml,,
726be409-6537-4609-9986-0e87a8d99480,1,Phenobarbitone 30mg Retired Retired Retired,172ca645-fdf5-4b81-b521-ded7718a869f,33b0b316-8a92-11e4-977f-0800271c1b75,30mg,,
714bf114-866d-4e36-b8d2-3d8ff918f28e,1,Phenobarbitone 60mg Retired Retired Retired,172ca645-fdf5-4b81-b521-ded7718a869f,33b0b316-8a92-11e4-977f-0800271c1b75,60mg,,
b598cea2-495b-494d-a4c1-d235ab066ba1,1,Phenytoin 100mg Retired Retired Retired,885e1f5c-ad78-4614-98a6-b03760030a11,33b0b316-8a92-11e4-977f-0800271c1b75,100mg,,
8e981645-3e28-4b33-bdaf-1173bc497638,1,Phenytoin 50mg Retired Retired Retired,885e1f5c-ad78-4614-98a6-b03760030a11,33b0b316-8a92-11e4-977f-0800271c1b75,50mg,,
1bf01f6c-a49f-4791-8382-09fb5aa804c6,1,Phenytoin 50mg/ml Retired Retired Retired,885e1f5c-ad78-4614-98a6-b03760030a11,111b7c83-bd20-456a-9eb0-ab647e6566e0,50mg/ml,,
cbc6d51d-5372-4f14-9588-1ea120f0802e,1,Pilex 30g Retired Retired Retired,818ef5bc-4455-4c4d-ba15-a9082ec416e9,c11814ab-4e88-46d7-8e9c-e78eb8312750,30g,,
0bb28f24-1267-43d0-8fb8-9023a3c44e44,1,Polyvalent Anti Snake Serum Retired Retired Retired,bcd42942-6c33-4195-a857-e3b62da29711,111b7c83-bd20-456a-9eb0-ab647e6566e0,unit,,
f1b1b5e4-eca3-46b6-9baf-38cfdab96906,1,Potassium Chloride 15% Retired Retired Retired,a5547d6c-7e42-4a50-94e2-8e6e73aa6afe,111b7c83-bd20-456a-9eb0-ab647e6566e0,15%,,
f697704d-fe8f-45d4-bde5-99e5bd397291,1,Prednisolone 10mg Retired Retired Retired,159bc783-b046-433f-93ef-9b33496f962e,33b0b316-8a92-11e4-977f-0800271c1b75,10mg,,
66a4ed3a-f318-4460-ab3c-8abd9bd5e45b,1,Prednisolone 20mg Retired Retired Retired,159bc783-b046-433f-93ef-9b33496f962e,33b0b316-8a92-11e4-977f-0800271c1b75,20mg,,
f426a9f9-00df-4efa-b37a-dc02edda9e04,1,Prednisolone 5mg Retired Retired Retired,159bc783-b046-433f-93ef-9b33496f962e,33b0b316-8a92-11e4-977f-0800271c1b75,5mg,,
2ca78e05-7753-4ac1-9631-c1ba42443369,1,Primaquine 7.5mg Retired Retired Retired,2e873fde-66b3-41b4-bdb7-1c29c8d5e1cf,33b0b316-8a92-11e4-977f-0800271c1b75,7.5mg,,
46c4078f-b1f3-4b08-8c81-cdc7562cef79,1,Prochlorperazine Maleate 5mg Retired Retired Retired,5ec1c55d-1874-4616-a950-585453a5b710,33b0b316-8a92-11e4-977f-0800271c1b75,5mg,,
12830e9e-a3e3-4d4e-9dd9-216dafbcdc59,1,Promethazine 25mg Retired Retired Retired,983d2877-a259-4a77-8f0e-985e5b97fec7,33b0b316-8a92-11e4-977f-0800271c1b75,25mg,,
091240a8-befd-4f9e-9078-00a24f2e14d7,1,Promethazine Hydrochloride 12.5mg/ml Retired Retired Retired,5dd2c915-f10d-4e97-945d-bd62d7eae63c,111b7c83-bd20-456a-9eb0-ab647e6566e0,12.5mg/ml,,
7138c78b-d7bf-4b3e-84de-ec88ee7bf71b,1,Propranolol  20mg Retired Retired Retired,062fc7f6-3d11-409a-96f7-a60cd8a71a36,33b0b316-8a92-11e4-977f-0800271c1b75,20mg,,
461a6fc0-b765-414e-b63c-af93f01aee73,1,Propranolol  40mg Retired Retired Retired,062fc7f6-3d11-409a-96f7-a60cd8a71a36,33b0b316-8a92-11e4-977f-0800271c1b75,40mg,,
edd3057f-0c8b-4be5-9ca0-a9f1072dfa6e,1,Propofol 10mg Retired Retired Retired,ed70dd9f-fa19-48e9-9218-ce2998c63c49,111b7c83-bd20-456a-9eb0-ab647e6566e0,10mg,,
620dfba4-2487-4cbd-9828-468efbc0cfcb,1,Pyrazinamide 400mg Retired Retired Retired,5fd156c3-c76f-4067-9856-6a6bd1912a96,33b0b316-8a92-11e4-977f-0800271c1b75,400mg,,
02c41e3f-dab9-4a36-a15c-dfce329f33b2,1,Pyridoxine 100mg Retired Retired Retired,14f9dc07-8881-41fe-aee6-0f2ab502d0c3,33b0b316-8a92-11e4-977f-0800271c1b75,100mg,,
6e592d7b-b990-4b40-8ed9-5e58eb9fdaa2,1,Rabeprazole Sodium 20mg Retired Retired Retired,a0660319-fed1-4830-ad75-4c9e02519fc5,33b0b316-8a92-11e4-977f-0800271c1b75,20mg,,
d5461847-7b9b-4644-a8cd-aa5690c8784d,1,Rabies Vaccine 2.5 IU/ml Retired Retired Retired,2c0adcf6-6864-40a3-8752-297f65332a44,111b7c83-bd20-456a-9eb0-ab647e6566e0,2.5IU/ml,,
1389d95c-9d5c-49ea-99e0-d5b821053473,1,Ranitidine 150mg Retired Retired Retired,4c187e9c-3623-4763-94b4-86426e6a447f,33b0b316-8a92-11e4-977f-0800271c1b75,150mg,,
67f94a67-84f3-4ef2-9c03-aaf9ff952c7c,1,Ranitidine 25mg/ml Retired Retired Retired,4c187e9c-3623-4763-94b4-86426e6a447f,111b7c83-bd20-456a-9eb0-ab647e6566e0,25mg/ml,,
23d612ae-cf93-4e64-921d-6c4a69033e9c,1,Retinol (Vitamin A) 200\,000 IU Retired Retired Retired,54528cf8-0022-4f32-a038-cbb2d5965ae5,33b11175-8a92-11e4-977f-0800271c1b75,200\,000IU
1bea55dc-05b1-455a-b7cf-bb9750e41717,1,Risperidone 1mg Retired Retired Retired,b85c29f2-21fe-4384-ab1e-b98f35112702,33b0b316-8a92-11e4-977f-0800271c1b75,1mg,,
da2dd3b5-ad47-40f9-96ef-28e1d6cb93c8,1,Rl Ringers Lactate 500 ml Retired Retired Retired,b368b7f7-f87b-4414-9537-1f6bee82e448,111b7c83-bd20-456a-9eb0-ab647e6566e0,500ml,,
3500d335-09b7-46a7-8b2c-bd24075d97f9,1,Salbutamol Expectorent 1mg/5ml Retired Retired Retired,9088359a-587f-4dbc-b13e-b3c38a07cd85,17b46434-eadc-452a-a13b-35d9a85d3d19,1mg/5ml,,
9d43683a-1c21-4987-b66b-c93a7e30e984,1,Salbutamol Rotacap 200mcg Retired Retired Retired,9088359a-587f-4dbc-b13e-b3c38a07cd85,e5af7ef5-d381-44e4-85cb-6890b4041f21,200mcg,,
99d324ec-e644-46dd-9a4b-883e63b2b16b,1,Salbutamol 100mcg Retired Retired Retired,9088359a-587f-4dbc-b13e-b3c38a07cd85,f023be24-e0e2-4d5d-b9f8-f6cf9fd68c06,100mcg,,
9a42f5fc-c722-4868-87a6-a89995fde5ce,1,Salbutamol 2mg/5ml Retired Retired Retired,9088359a-587f-4dbc-b13e-b3c38a07cd85,14b67db6-97a9-4754-800a-e8f7dadf1e4a,2mg/5ml,,
a2a5b68b-307d-4ca5-902b-3a02f0b879c4,1,Salbutamol 2mg/5ml Retired Retired Retired,9088359a-587f-4dbc-b13e-b3c38a07cd85,17b46434-eadc-452a-a13b-35d9a85d3d19,2mg/5ml,,
8bdc487a-87dd-4a1d-9d9d-4d0dad32bcca,1,Salbutamol 4mg Retired Retired Retired,9088359a-587f-4dbc-b13e-b3c38a07cd85,33b0b316-8a92-11e4-977f-0800271c1b75,4mg,,
cbd6e223-764b-4f6e-8669-a17b310d790b,1,Salbutamol & Bromhexine 2mg + 4mg Retired Retired Retired,1dd509c8-b38b-4e7e-abde-8fc87652efc5,17b46434-eadc-452a-a13b-35d9a85d3d19,2mg + 4mg,,
85244fc8-fe83-4cee-ba95-3ec6026ddd91,1,Saline Nasal Solution 15ml Retired Retired Retired,702e6e2b-6098-4b48-9398-897faffe9e66,06525673-7541-4f43-b34f-9ddfd9ccea85,15ml,,
66287a36-bd49-4d40-95db-23eaa703c92f,1,Silver Sulphadiazene 1% Retired Retired Retired,26eafc63-b224-4b57-afb9-55c7c4a7686e,c11814ab-4e88-46d7-8e9c-e78eb8312750,1%,,
8df86c38-57dd-4f42-a73e-bcd126f09878,1,Sodium Valproate 200mg Retired Retired Retired,c5d5c9ba-02fe-4c57-ad35-db23e8138561,33b0b316-8a92-11e4-977f-0800271c1b75,200mg,,
875a788e-0aea-4bf5-a461-5a789d1aa89a,1,Spironolactone 25mg Retired Retired Retired,d4c72168-24b0-4d22-ba60-848e7c146333,33b0b316-8a92-11e4-977f-0800271c1b75,25mg,,
812bbc1c-7e1e-4e8e-a0ea-d9fb79f67471,1,Sulfamethoxazole & Trimethoprim 100mg + 20mg Retired Retired Retired,becdbefb-d88b-4a21-affa-46a2c5dbdbdb,33b0b316-8a92-11e4-977f-0800271c1b75,100mg + 20mg,,
0b21536f-c058-442b-8da0-9bd4cdbfc678,1,Sulfamethoxazole & Trimethoprim 200mg + 40mg / 5ml Retired Retired Retired,becdbefb-d88b-4a21-affa-46a2c5dbdbdb,17b46434-eadc-452a-a13b-35d9a85d3d19,200mg + 40mg / 5ml,,
a16d3b60-2b11-4c14-a3bc-977a0b13f739,1,Sulfamethoxazole & Trimethoprim 800mg + 160mg Retired Retired Retired,becdbefb-d88b-4a21-affa-46a2c5dbdbdb,33b0b316-8a92-11e4-977f-0800271c1b75,800mg + 160mg,,
d4012286-19e4-4fde-bc5c-a8600693255d,1,Tetanus Antitoxin 0.5ml Retired Retired Retired,7d576a6f-1755-44f5-8fd6-2b3a848c6bb5,111b7c83-bd20-456a-9eb0-ab647e6566e0,0.5ml,,
61127404-ff7d-407d-8917-b0344c3480e2,1,Tetanus Immunoglobulin 500 IU/ml Retired Retired Retired,f97877a1-a7c1-4965-9c49-8cd5ad0c0a70,111b7c83-bd20-456a-9eb0-ab647e6566e0,500IU/ml,,
20705748-56fa-46a1-8aa7-436755adf5f2,1,Tetanus Toxoid 0.5 ml Retired Retired Retired,70197a8d-7242-4c27-8ece-9daf294d01d7,111b7c83-bd20-456a-9eb0-ab647e6566e0,0.5ml,,
ddd8e904-1f1a-4ca2-b225-f72b3f890234,1,Tetracycline Ophtalmic 1% Retired Retired Retired,98b66058-5de5-4a1e-85ef-ec981bee6ad3,c11814ab-4e88-46d7-8e9c-e78eb8312750,1%,,
9ad240f9-e9f8-4c76-9b8f-a9f17dbe00c4,1,Tinidazole 500mg Retired Retired Retired,49abc01a-a419-4941-9d9b-8c6eacc105b0,33b0b316-8a92-11e4-977f-0800271c1b75,500mg,,
24d45bf3-e736-449d-9e8c-5dbe37992552,1,Tizanidine 2mg Retired Retired Retired,5d750d5c-8d7f-4917-a4db-42a252f1f42a,33b0b316-8a92-11e4-977f-0800271c1b75,2mg,,
bf2c8cf4-7cf5-4f7c-a05c-a75471443e33,1,Tramadol 50mg Retired Retired Retired,34daf0c8-739f-4649-9d96-b45a32a233d6,33b11175-8a92-11e4-977f-0800271c1b75,50mg,,
750a0804-ef09-48e6-bc47-cb1adba5c361,1,Tramadol 50mg Retired Retired Retired,34daf0c8-739f-4649-9d96-b45a32a233d6,33b0b316-8a92-11e4-977f-0800271c1b75,50mg,,
3703b411-8228-4435-afd1-8c07d17ab516,1,Tramadol 50mg/ml Retired Retired Retired,34daf0c8-739f-4649-9d96-b45a32a233d6,111b7c83-bd20-456a-9eb0-ab647e6566e0,50mg/ml,,
6497eb1f-d973-4a05-8758-721a602c11ac,1,Tranexamic Acid 500mg Retired Retired Retired,c6557538-cc7e-4ca8-bfeb-80ff5c4f4976,33b0b316-8a92-11e4-977f-0800271c1b75,500mg,,
d2e078ca-2faf-4494-9521-ef91095bdfa9,1,Tranexamic Acid 500mg/5ml Retired Retired Retired,c6557538-cc7e-4ca8-bfeb-80ff5c4f4976,111b7c83-bd20-456a-9eb0-ab647e6566e0,500mg/5ml,,
92de23ea-fb39-4f8f-93ad-9080f39b9662,1,Triamcinolone 40mg/ml Retired Retired Retired,89c0742a-477b-4292-bf7d-b9e57aa002f0,111b7c83-bd20-456a-9eb0-ab647e6566e0,40mg/ml,,
fe8be1ef-72c1-4acf-aa18-70dd3a82c514,1,Trihexyphenidyl 2mg Retired Retired Retired,ace96e9a-ad72-49bc-a662-49f9b143f05c,33b0b316-8a92-11e4-977f-0800271c1b75,2mg,,
db08bda6-2b73-4b0e-8a7c-0226614a0cda,1,Trypsin Chymotrypsin Retired Retired Retired,2e5adbd4-8ddf-4848-ade4-ebd8d16e9c3f,33b0b316-8a92-11e4-977f-0800271c1b75,unit,,
1b0d3eb4-9527-40eb-865d-73aac2e60103,1,Tuberculin Purified Protein Derivative 10 TU/0.1ml Retired Retired Retired,0a3353a4-ddf7-4a65-b882-3da94520c565,111b7c83-bd20-456a-9eb0-ab647e6566e0,10TU/0.1ml,,
30bed331-65f3-43c1-866e-9eb1256a1675,1,Valproic Acid 200mg Retired Retired Retired,ffa61758-5521-463b-a8a6-ca074f407fd2,33b0b316-8a92-11e4-977f-0800271c1b75,200mg,,
3bcf37d3-eb43-4884-aabb-4f4483cf918d,1,Valproic Acid 200mg/5ml Retired Retired Retired,ffa61758-5521-463b-a8a6-ca074f407fd2,17b46434-eadc-452a-a13b-35d9a85d3d19,200mg/5ml,,
f7bbb234-1fd7-4834-baa7-7d09792280f7,1,Verapamil 40mg Retired Retired Retired,040cf656-a2ac-4807-923f-a35eec824f0f,33b0b316-8a92-11e4-977f-0800271c1b75,40mg,,
363f5156-6bf4-421d-8754-3fc8cfdcc32f,1,Vitamin B Complex 307 Retired Retired Retired,836b7f4c-9e3c-4a53-bb08-ab8990b5b9d8,111b7c83-bd20-456a-9eb0-ab647e6566e0,unit,,
6ac54756-e8b6-4bd8-a9bb-480204b63cdc,1,Vitamin B Complex 308 Retired Retired Retired,836b7f4c-9e3c-4a53-bb08-ab8990b5b9d8,33b11175-8a92-11e4-977f-0800271c1b75,unit,,
1e653650-9d1b-4f95-864c-2cea6b52b3d6,1,Vitamin K 10mg/ml Retired Retired Retired,62f323dd-2a15-43b3-a633-08114aa4984d,111b7c83-bd20-456a-9eb0-ab647e6566e0,10mg/ml,,
a3c4e7cb-dad4-4a98-afe1-b865f8179489,1,Warfarin 1mg Retired Retired Retired,5e97fe35-58df-4925-bba7-7c49d75268a1,33b0b316-8a92-11e4-977f-0800271c1b75,1mg,,
aa9b6034-5d2f-45d0-95a6-1d532959f7a9,1,Warfarin 2mg Retired Retired Retired,5e97fe35-58df-4925-bba7-7c49d75268a1,33b0b316-8a92-11e4-977f-0800271c1b75,2mg,,
b7af7a02-b428-44ed-92f8-f0e25d7809c4,1,Warfarin 5mg Retired Retired Retired,5e97fe35-58df-4925-bba7-7c49d75268a1,33b0b316-8a92-11e4-977f-0800271c1b75,5mg,,
485fc151-9541-4f7b-b298-e9f1e4efa573,1,Zinc Sulphate 10mg Retired Retired Retired,e3d3ea1c-4e80-49d6-8e0c-57680f0139d5,33b0b316-8a92-11e4-977f-0800271c1b75,10mg,,
c6a1d4e4-563a-4392-af58-e38d0e0308ee,1,Zinc Sulphate 20mg Retired Retired Retired,e3d3ea1c-4e80-49d6-8e0c-57680f0139d5,33b0b316-8a92-11e4-977f-0800271c1b75,20mg,,
5d3aa389-a44e-410d-9525-30af971b096c,1,Methimazole Retired Retired Retired,095d1d67-1f62-4731-aa4e-a76bb77f2fa9,33b0b316-8a92-11e4-977f-0800271c1b75,5 mg,,
79d66990-a71f-4ed2-b21b-c824da20c0c3,1,Tylenol Retired Retired,3440c780-b5ff-4b47-82e2-e0b8fc16bc89,33b0b316-8a92-11e4-977f-0800271c1b75,325mg,,
7bcd060d-07b5-4d17-a3bb-681f4acac1fa,1,Advil Retired Retired,ff5cdb18-0258-4467-bf1f-35c7b6339767,33b0b316-8a92-11e4-977f-0800271c1b75,200mg,,
827720e7-6e88-4278-af90-38e71bdb1f79,1,Multi-Vitamin Adult Retired Retired,e770a760-5e8b-42d8-939f-c7b12ea3754f,33b0b316-8a92-11e4-977f-0800271c1b75,,,
2153353d-9479-4e2e-a2e3-53d90c0bbeb3,1,Multi-Vitamin Children Retired Retired,8a52cbaf-7303-44a8-ba47-976c4104f9d7,33b0b316-8a92-11e4-977f-0800271c1b75,,,
3646bbcd-b481-41af-9b17-1e53db6e7aa1,1,Multi-Vitamin Prenatal Retired Retired,564a7a84-148f-4814-a520-d0351dbea6dc,33b0b316-8a92-11e4-977f-0800271c1b75,,,
c56c2ebc-c095-474f-ab8e-b958ab2246fa,1,Norvasc Retired Retired,93491208-5dc1-47e5-9f3c-7bf99919f13a,33b0b316-8a92-11e4-977f-0800271c1b75,5mg,,
62e46039-98e9-42e2-a9cb-2c938bda3810,1,Norvasc Retired Retired,93491208-5dc1-47e5-9f3c-7bf99919f13a,33b0b316-8a92-11e4-977f-0800271c1b75,10mg,,
d929d6bc-2cc3-474e-9618-1a88d2064791,1,Atenolol Retired Retired,1e10d8c9-36f0-4d6b-8ff6-7a453876d512,33b0b316-8a92-11e4-977f-0800271c1b75,50mg,,
762ca2cf-d4dd-418a-b4bf-d176874f1863,1,Hctz Retired Retired,93bd9444-993e-4fa9-9344-b40e134d3cd9,33b0b316-8a92-11e4-977f-0800271c1b75,25mg,,
b82f01f1-0be9-4289-9f5a-7f99a5084e13,1,Hctz Retired Retired,93bd9444-993e-4fa9-9344-b40e134d3cd9,33b0b316-8a92-11e4-977f-0800271c1b75,50mg,,
01027c1d-140d-40b5-ab15-9618e51ed844,1,Zestril Retired Retired,fe5a3fbb-4a2d-4ca0-9eda-737e17d96f52,33b0b316-8a92-11e4-977f-0800271c1b75,20mg,,
18194792-4acf-43e1-9723-1ace07947194,1,Lasix Retired Retired,9f6c3927-2a31-485c-8735-f10b9951aef9,33b0b316-8a92-11e4-977f-0800271c1b75,20mg,,
26f90f2c-8977-4711-8a9a-fa29ee36876e,1,Aspirin Retired Retired,09291895-fb7d-4989-9e31-723ab44856d2,33b0b316-8a92-11e4-977f-0800271c1b75,81mg,,
4fd3da24-0d76-4d20-aae6-78d6ba252ae7,1,Aspirin Retired Retired,09291895-fb7d-4989-9e31-723ab44856d2,33b0b316-8a92-11e4-977f-0800271c1b75,325mg,,
90ab1587-3f2c-406f-9b49-b8248e0fff0a,1,Celebrex Retired Retired,72c81a79-f281-40ac-a54c-bed78c89e385,33b0b316-8a92-11e4-977f-0800271c1b75,200mg,,
04dac410-b334-469d-82a4-986bd895e948,1,Neurontin Retired Retired,0c0563de-cd06-49de-8b31-af79d668b81b,33b11175-8a92-11e4-977f-0800271c1b75,100mg,,
b2af05cd-5c17-40fc-a776-161dc9a6f0a0,1,Neurontin Retired Retired,0c0563de-cd06-49de-8b31-af79d668b81b,33b11175-8a92-11e4-977f-0800271c1b75,800mg,,
b7a157bd-67c3-4a1e-8ee4-6b051ff794eb,1,Tums Retired Retired,f381801c-7c75-4ab9-bdfe-3caa07175dfc,33b0b316-8a92-11e4-977f-0800271c1b75,,,
4ce484d0-5936-44d0-b22b-07fca65182eb,1,Prilosec Retired Retired,df3f7c1f-dac8-429b-ba38-90d770c1253c,33b0b316-8a92-11e4-977f-0800271c1b75,20mg,,
aed19bcb-5259-404b-8997-53acde6ba082,1,Zantac Retired Retired,4c187e9c-3623-4763-94b4-86426e6a447f,33b0b316-8a92-11e4-977f-0800271c1b75,150mg,,
1e35d66e-4862-4621-b861-6c5dc272660f,1,Protonix Retired Retired,b3ed709f-f800-4ea9-bbba-f52c69ef0d86,33b0b316-8a92-11e4-977f-0800271c1b75,20mg,,
1874d961-7b47-4129-b0c9-0fce22a5407c,1,Glucophage Retired Retired,63aaaeba-9b3c-4ff5-9faf-522c10b6f54c,33b0b316-8a92-11e4-977f-0800271c1b75,500mg,,
7a721067-14eb-4628-80d9-29c7226b5b25,1,Glucotrol Retired Retired,e6701098-9f0e-41f9-9c9d-fcdb57715bef,33b0b316-8a92-11e4-977f-0800271c1b75,5mg,,
e9a2197f-096b-406c-8106-c004c897af48,1,Glipizide Er Retired Retired,da550975-a6c3-47f2-b568-1e2e749644c7,33b0b316-8a92-11e4-977f-0800271c1b75,3mg,,
ee472c1f-d709-4f2c-ac1a-dd3f524a49e2,1,Glipizide Er Retired Retired,da550975-a6c3-47f2-b568-1e2e749644c7,33b0b316-8a92-11e4-977f-0800271c1b75,6mg,,
5ca3d0f1-cf04-4dbe-a026-9edcadbd554b,1,Bacitracin Retired Retired,2dc41359-1deb-4a83-b5ae-82c7df066bb4,c11814ab-4e88-46d7-8e9c-e78eb8312750,,,
88f50768-aaf9-4013-8ddb-2a726fa700b8,1,Lotrimin Retired Retired,895ae798-25af-4232-b4a1-942b11abd446,c11814ab-4e88-46d7-8e9c-e78eb8312750,,,
3ac3f6c0-1e28-4ec5-9496-92449ce571a0,1,Nystatin Retired Retired,984a9a0b-13f6-4bb4-b55d-c51d5ce225c9,c11814ab-4e88-46d7-8e9c-e78eb8312750,,,
af7f9fb7-367d-4f33-827e-20084e720f5e,1,Levaquin Retired Retired,98dbb9b2-9859-4b68-b08a-78f88f629d40,33b0b316-8a92-11e4-977f-0800271c1b75,250mg,,
